Year;DOY;millisecs;B;Bx;By;Bz;Btheta;Bphi;Vx;Vy;Vz;Np
2005;164;71550007;4.75;-4.70;-0.69;-0.11;-1.33;188.39;-444.1;16.5;-4.7;4.7
2005;164;71647265;4.79;-4.69;-0.91;-0.19;-2.31;191.03;-446.6;21.0;-9.5;4.7
2005;164;71741476;4.77;-4.64;-1.06;-0.30;-3.58;192.90;-445.4;26.1;-6.7;4.7
2005;164;71838734;4.86;-4.78;-0.79;0.01;0.17;189.43;-447.4;16.9;-11.3;4.7
2005;164;71935992;4.81;-4.72;-0.87;-0.22;-2.58;190.42;-447.1;17.8;-6.5;4.8
2005;164;72033250;4.81;-4.73;-0.85;-0.17;-2.05;190.23;-445.7;16.2;-5.0;4.9
2005;164;72133546;4.82;-4.73;-0.93;-0.09;-1.10;191.18;-446.9;20.3;-9.2;4.8
2005;164;72236125;4.71;-4.49;-1.32;-0.16;-1.97;196.41;-446.6;28.1;-21.5;4.7
2005;164;72331093;4.56;-4.23;-1.62;-0.43;-5.45;200.96;-449.0;27.0;-8.9;4.3
2005;164;72425312;4.63;-4.30;-1.67;-0.36;-4.49;201.24;-448.4;21.2;-10.1;4.4
2005;164;72522570;4.84;-4.49;-1.75;-0.36;-4.26;201.34;-447.4;22.0;-8.6;4.6
2005;164;72619820;4.75;-4.29;-1.98;-0.15;-1.86;204.84;-446.8;22.1;-8.7;4.5
2005;164;72717078;4.72;-4.02;-2.44;0.07;0.81;211.18;-451.7;24.1;-14.7;4.7
2005;164;72815859;4.67;-4.10;-2.17;0.11;1.39;207.87;-451.4;19.7;-0.1;4.4
2005;164;72911593;4.80;-4.44;-1.78;-0.13;-1.59;201.89;-448.2;21.4;-13.4;4.6
2005;164;73008843;4.88;-4.50;-1.81;-0.29;-3.41;201.85;-448.8;21.4;-9.8;4.7
2005;164;73109140;5.07;-3.89;-3.01;-1.15;-13.17;217.78;-456.2;22.4;-7.9;4.4
2005;164;73210960;5.14;-4.35;-2.64;-0.67;-7.47;211.21;-455.8;31.5;-1.3;4.8
2005;164;73302140;5.14;-3.88;-3.29;-0.26;-2.90;220.32;-455.2;23.6;-4.8;4.2
2005;164;73400914;5.11;-3.59;-3.59;0.50;5.58;225.04;-453.7;22.4;-16.2;4.3
2005;164;73489046;5.03;-3.89;-3.09;0.30;3.46;218.50;-452.9;20.3;-14.1;4.2
2005;164;73583265;4.84;-4.42;-1.88;-0.48;-5.67;203.05;-447.7;17.8;-11.2;4.8
2005;164;73692648;5.01;-3.60;-2.95;0.77;9.43;219.37;-455.3;20.9;-22.5;4.3
2005;164;73780820;5.17;-3.69;-3.46;1.03;11.45;223.16;-455.6;20.8;-17.2;3.9
2005;164;73881117;5.05;-3.66;-3.36;0.85;9.75;222.60;-453.6;24.6;-21.2;4.3
2005;164;73975328;4.98;-3.60;-3.34;0.83;9.56;222.84;-455.3;25.9;-17.0;4.3
2005;164;74072585;4.86;-3.42;-3.33;0.87;10.35;224.25;-455.7;23.0;-14.1;4.5
2005;164;74183523;4.83;-3.14;-3.52;0.82;9.87;228.22;-453.5;25.0;-12.7;4.7
2005;164;74273171;4.75;-3.39;-3.25;0.48;5.87;223.76;-452.0;21.1;-18.7;4.3
2005;164;74361312;4.74;-3.73;-2.85;0.50;6.04;217.39;-450.7;20.4;-11.9;4.5
2005;164;74470726;4.73;-3.43;-3.17;0.58;7.05;222.74;-454.0;23.1;-17.1;4.5
2005;164;74561937;4.70;-3.78;-2.72;0.24;2.92;215.78;-454.5;22.5;-12.4;3.9
2005;164;74662203;4.68;-4.11;-2.05;-0.38;-4.78;206.48;-448.9;22.3;-9.2;4.4
2005;164;74762492;4.65;-3.33;-3.09;0.20;2.54;222.84;-456.1;37.3;-8.9;4.1
2005;164;74850632;4.68;-3.52;-3.06;0.23;2.87;220.95;-452.6;25.8;-11.6;4.3
2005;164;74953968;4.58;-3.82;-2.09;-0.08;-1.04;208.71;-448.7;27.8;-11.5;4.3
2005;164;75051226;4.48;-4.45;-0.21;-0.48;-6.18;182.73;-437.4;44.9;-0.5;4.6
2005;164;75154554;4.33;-4.32;-0.09;-0.24;-3.18;181.13;-440.2;4.9;-5.3;4.3
2005;164;75248773;4.32;-4.31;0.05;-0.18;-2.45;179.38;-434.9;47.2;1.4;4.5
2005;164;75340093;4.32;-4.28;0.18;-0.42;-5.62;177.58;-439.6;9.3;-12.4;4.5
2005;164;75440249;4.54;-4.42;-0.87;-0.23;-2.97;191.13;-437.8;37.0;-3.2;4.7
2005;164;75585692;5.08;-4.33;-2.56;0.55;6.27;210.63;NaN;NaN;NaN;NaN
2005;164;75735054;5.26;-4.66;-2.37;0.59;6.44;206.90;-442.5;17.1;-6.8;3.9
2005;164;75832312;5.25;-4.58;-2.49;0.67;7.37;208.51;-444.3;18.0;-6.6;3.9
2005;164;75929570;5.15;-4.46;-2.45;0.80;8.93;208.83;-441.5;22.4;-8.4;4.0
2005;164;76026820;5.15;-4.48;-2.37;0.91;10.15;207.87;-445.3;13.9;-13.9;4.3
2005;164;76130156;5.16;-4.47;-2.44;0.79;8.80;208.65;-440.9;16.9;-15.0;4.0
2005;164;76224375;5.16;-4.46;-2.51;0.47;5.22;209.37;-439.9;29.3;-4.2;4.2
2005;164;76318593;5.12;-4.57;-2.20;0.40;4.55;205.78;-439.1;22.5;-5.1;4.3
2005;164;76415843;5.07;-4.55;-2.20;-0.24;-2.70;205.77;-437.2;23.0;8.4;4.4
2005;164;76513101;5.01;-4.50;-2.11;0.48;5.47;205.17;-445.7;18.1;-11.6;4.4
2005;164;76610359;5.00;-4.58;-1.83;0.68;7.89;201.73;-441.5;9.5;-9.1;4.7
2005;164;76707617;4.96;-4.55;-1.76;0.87;10.08;201.19;-443.0;11.0;-17.1;4.6
2005;164;76804874;4.99;-4.52;-1.98;0.52;5.98;203.68;-444.8;12.3;-10.2;4.6
2005;164;76899054;4.97;-4.44;-1.81;1.20;14.07;202.21;-447.6;17.6;-16.7;4.7
2005;164;76997109;4.81;-4.18;-2.25;0.48;5.77;208.33;-448.4;18.4;-15.0;4.6
2005;164;77104242;4.81;-4.33;-1.92;0.71;8.53;203.96;-445.5;13.8;-22.9;5.1
2005;164;77192382;4.82;-3.92;-2.74;0.51;6.07;214.97;-452.6;19.8;-9.7;4.5
2005;164;77288117;4.85;-3.91;-2.80;0.48;5.65;215.56;-450.0;17.6;-21.0;4.4
2005;164;77388406;4.83;-4.18;-2.28;0.75;8.98;208.60;-449.3;14.1;-20.4;4.2
2005;164;77482593;4.84;-4.35;-1.99;0.68;8.11;204.58;-446.5;18.6;-17.9;4.8
2005;164;77579851;4.73;-4.34;-1.55;0.94;11.53;199.59;-441.6;15.3;-39.1;3.7
2005;164;77680179;4.68;-3.98;-1.45;1.87;23.78;200.05;-450.1;11.8;-30.3;4.0
2005;164;77771359;4.79;-4.47;-1.45;0.85;10.23;198.02;-446.6;3.9;-18.7;4.6
2005;164;77869578;4.87;-4.69;-1.08;0.44;5.27;192.95;-443.6;9.1;-9.8;31.7
2005;164;77971945;4.75;-4.13;-0.69;2.18;27.52;189.48;-442.1;5.8;-28.4;3.7
2005;164;78076117;4.48;-3.46;0.89;2.68;36.90;165.55;-445.6;-0.6;-36.3;4.4
2005;164;78163421;4.41;-3.59;0.08;2.52;35.00;178.66;-439.3;1.7;-37.1;3.6
2005;164;78458226;4.71;-4.53;-0.84;1.00;12.28;190.54;-443.2;1.1;-14.8;4.5
2005;164;78621691;4.74;-4.59;-0.06;1.19;14.52;180.70;NaN;NaN;NaN;NaN
2005;164;78746960;4.80;-4.66;-0.00;1.13;13.59;180.06;-441.7;14.0;-27.1;4.3
2005;164;78844218;4.77;-4.60;-0.26;1.18;14.33;183.24;-441.0;19.8;-25.0;4.4
2005;164;78944515;4.73;-4.47;-0.10;1.28;15.94;181.22;-440.2;6.5;-45.7;4.0
2005;164;79047851;4.72;-4.45;-1.07;1.05;12.88;193.57;-441.7;10.6;-23.8;4.5
2005;164;79236281;4.77;-4.49;-1.18;1.11;13.43;194.75;-447.0;2.4;-2.0;4.7
2005;164;79333539;4.77;-4.40;-1.32;1.22;14.86;196.67;-446.1;6.5;-23.4;4.7
2005;164;79430796;4.76;-4.27;-1.57;1.36;16.60;200.23;-444.8;6.1;-22.1;4.7
2005;164;79528054;4.78;-4.30;-1.50;1.42;17.33;199.26;-444.9;9.2;-22.0;4.4
2005;164;79625304;4.77;-4.39;-1.26;1.31;16.01;196.03;-442.9;2.2;-18.4;4.4
2005;164;79722562;4.75;-4.49;-1.05;1.14;13.93;193.17;-442.3;1.3;-12.1;4.4
2005;164;79819820;4.74;-4.39;-1.23;1.29;15.79;195.67;-442.0;-0.9;-16.1;4.5
2005;164;79917078;4.74;-4.31;-1.50;1.24;15.19;199.21;-443.3;4.5;-21.6;4.3
2005;164;80020414;4.72;-4.28;-1.63;1.07;13.16;200.84;-441.8;16.9;-23.4;4.4
2005;164;80108554;4.67;-4.29;-1.54;0.90;11.14;199.72;-442.6;13.4;-15.7;4.4
2005;164;80250999;4.66;-4.31;-1.18;1.32;16.45;195.31;-500.9;-584.9;-719.1;81.6
2005;164;80308468;4.62;-4.32;-0.84;1.38;17.42;191.07;-445.0;3.2;-21.7;4.8
2005;164;80403328;4.64;-4.14;-0.67;1.96;25.02;189.16;-444.2;13.1;-26.2;4.6
2005;164;80500585;4.62;-4.05;-0.66;2.10;27.05;189.22;-444.5;12.0;-27.1;4.6
2005;164;80596289;4.59;-3.69;0.27;2.65;35.62;175.80;-443.4;6.9;-45.7;8.5
2005;164;80689054;4.34;-3.84;-0.49;1.80;24.90;187.28;-447.8;3.6;-5.3;4.9
2005;164;80792390;4.37;-3.92;-0.45;1.83;24.86;186.59;-444.8;1.7;-21.0;4.6
2005;164;80889648;4.36;-3.84;-0.46;1.87;25.77;186.78;-442.1;3.3;-21.5;4.8
2005;164;80992984;4.39;-3.67;0.21;2.03;28.94;176.71;-442.3;8.8;-26.5;4.7
2005;164;81081117;4.66;-3.81;-2.40;0.91;11.37;212.26;-443.5;18.9;-14.5;4.5
2005;164;81181414;4.66;-3.45;-3.03;0.54;6.75;221.31;-450.6;15.0;-9.5;3.4
2005;164;81281710;4.66;-3.45;-3.09;0.41;5.07;221.85;-451.8;33.8;-14.6;4.3
2005;164;81366812;4.63;-3.68;-2.66;0.77;9.67;215.87;-452.5;19.3;-17.7;4.6
2005;164;81473187;4.68;-3.89;-2.56;0.26;3.23;213.29;-447.3;20.8;-13.1;4.2
2005;164;81570414;4.83;-3.91;-2.82;0.13;1.52;215.76;-448.8;20.1;-15.1;4.2
2005;164;81679179;4.90;-3.90;-2.93;0.46;5.33;216.87;-305.9;-0.6;-558.3;88.8
2005;164;81767992;4.91;-3.96;-2.86;0.29;3.40;215.85;-451.1;18.3;-20.4;3.8
2005;164;81865250;4.93;-3.99;-2.89;0.24;2.79;215.90;-450.5;17.9;-19.3;3.6
2005;164;81964921;4.94;-4.04;-2.82;0.30;3.51;214.90;-448.7;25.0;-11.2;3.6
2005;164;82049898;4.85;-3.89;-2.85;0.45;5.31;216.29;-452.2;20.8;-8.0;4.3
2005;164;82153984;4.84;-3.93;-2.75;0.55;6.54;215.01;-450.2;23.9;-25.7;3.6
2005;164;82251242;4.91;-4.04;-2.75;0.46;5.40;214.30;-450.8;15.9;-19.4;3.8
2005;164;82356937;4.90;-3.91;-2.83;0.76;8.98;215.96;-454.6;22.3;-17.6;3.9
2005;164;82577692;4.79;-4.33;-1.98;-0.33;-3.93;204.57;NaN;NaN;NaN;NaN
2005;164;82739812;4.72;-3.78;-2.05;-1.82;-22.91;208.51;-451.7;22.7;0.5;4.7
2005;164;82840859;4.43;-3.02;-2.00;0.72;11.18;213.48;-457.1;15.0;-32.8;5.3
2005;164;82938117;4.40;-3.68;-2.24;0.48;6.30;211.30;-446.8;19.9;-6.6;4.7
2005;164;83026257;4.34;-3.62;-2.11;1.00;13.39;210.24;-445.4;27.8;-8.9;5.1
2005;164;83126554;4.32;-3.71;-2.13;0.35;4.70;209.82;-445.5;27.1;-0.2;5.3
2005;164;83326460;4.34;-3.56;-1.56;1.85;25.48;203.61;-446.4;15.8;-26.2;4.9
2005;164;83418320;4.35;-3.27;-0.93;2.67;38.11;195.85;-448.8;11.6;-28.8;4.9
2005;164;83506460;4.33;-3.58;-1.21;1.95;27.31;198.69;-447.9;10.7;-25.4;4.8
2005;164;83612835;4.35;-3.45;-1.38;2.14;29.92;201.74;-449.4;11.9;-28.6;4.8
2005;164;83700976;4.36;-3.56;-1.32;2.04;28.31;200.35;-446.9;15.1;-22.3;5.1
2005;164;83807351;4.34;-3.32;-0.89;2.58;36.82;194.97;-450.3;17.4;-14.0;5.5
2005;164;83865692;4.31;-3.09;-0.76;2.88;42.13;193.89;NaN;NaN;NaN;NaN
2005;164;83957692;4.33;-3.14;-0.62;2.86;41.70;191.07;NaN;NaN;NaN;NaN
2005;164;84093039;4.35;-3.06;-0.76;3.00;43.57;193.94;-450.1;11.8;-29.7;4.8
2005;164;84190296;4.31;-3.16;-1.10;2.65;38.43;199.18;-451.3;10.9;-29.9;4.8
2005;164;84287554;4.32;-3.42;-1.62;2.05;28.51;205.29;-449.6;14.6;-23.0;4.7
2005;164;84390890;4.27;-3.66;-1.33;1.72;23.80;200.02;-446.7;11.4;-19.5;5.1
2005;164;84488148;4.47;-3.95;-1.57;1.31;17.16;201.65;-443.7;17.8;-14.6;4.8
2005;164;84585406;4.54;-4.05;-1.59;1.27;16.29;201.45;-444.6;13.9;-15.4;4.6
2005;164;84684187;4.60;-4.12;-1.60;1.26;15.96;201.29;-445.7;12.4;-15.7;4.5
2005;164;84779921;4.43;-3.79;-1.98;0.70;9.28;207.59;-446.7;11.4;-15.1;5.2
2005;164;84881695;4.30;-3.77;-1.57;0.49;6.83;202.62;-441.6;13.3;-21.2;4.9
2005;164;84977468;4.39;-3.89;-1.46;1.25;16.73;200.59;-449.4;10.6;-11.6;4.2
2005;164;85080054;4.43;-2.84;-2.57;-1.22;-17.61;222.06;-467.3;54.9;8.4;8.2
2005;164;85153691;4.50;-4.06;-1.80;-0.45;-5.83;203.86;NaN;NaN;NaN;NaN
2005;164;85269281;4.50;-3.14;-3.13;-0.20;-2.54;224.90;-460.8;32.0;-9.4;3.9
2005;164;85359812;4.41;-2.86;-3.30;-0.47;-6.18;229.04;-457.1;29.7;-4.8;4.3
2005;164;85453960;4.51;-3.74;-2.42;0.24;3.02;212.95;-457.1;11.6;-11.1;3.9
2005;164;85556460;4.40;-4.05;-1.61;0.25;3.32;201.72;-450.3;4.2;-8.5;5.0
2005;164;85705691;4.22;-3.89;-1.62;-0.02;-0.29;202.59;NaN;NaN;NaN;NaN
2005;164;85855820;4.24;-4.12;0.01;0.76;10.41;179.80;-444.3;-8.2;-15.8;5.6
2005;164;85950039;4.25;-4.15;-0.68;-0.37;-5.04;189.35;-448.9;-11.1;-2.0;5.2
2005;164;86049656;4.25;-3.11;-2.33;-1.18;-16.96;216.86;-459.9;19.8;-0.7;4.0
2005;164;86145375;4.40;-2.17;-3.37;-1.58;-21.54;237.20;-456.5;31.7;4.3;4.3
2005;164;86241812;4.46;-2.78;-3.09;-1.52;-20.04;227.97;-449.3;33.8;5.3;4.4
2005;164;86362632;4.54;-2.82;-2.95;-1.95;-25.50;226.28;-370.2;33.4;-287.1;12.0
